,Gender,Has a car,Has a property,Income,Employment status,Education level,Marital status,Dwelling,Age,Employment length,Has a work phone,Has a phone,Has an email,Family member count,Account age,status
34310,F,N,Y,135000.0,Working,Secondary / secondary special,Married,House / apartment,10112,3170,1,1,0,3.0,5.0,0
34311,F,N,Y,135000.0,Working,Secondary / secondary special,Married,House / apartment,10112,3170,1,1,0,3.0,15.0,0
34312,F,N,Y,135000.0,Working,Secondary / secondary special,Married,House / apartment,10112,3170,1,1,0,3.0,10.0,0
34313,F,N,Y,135000.0,Working,Secondary / secondary special,Married,House / apartment,10112,3170,1,1,0,3.0,32.0,1
34314,F,N,Y,135000.0,Working,Secondary / secondary special,Married,House / apartment,10112,3170,1,1,0,3.0,42.0,1
34315,F,N,Y,135000.0,Working,Secondary / secondary special,Married,House / apartment,10112,3170,1,1,0,3.0,50.0,1
34316,F,N,Y,135000.0,Working,Secondary / secondary special,Married,House / apartment,10112,3170,1,1,0,3.0,49.0,1
34317,F,N,Y,135000.0,Working,Secondary / secondary special,Married,House / apartment,10112,3170,1,1,0,3.0,43.0,1
34318,F,N,Y,135000.0,Working,Secondary / secondary special,Married,House / apartment,10112,3170,1,1,0,3.0,50.0,1
34319,F,N,Y,135000.0,Working,Secondary / secondary special,Married,House / apartment,10112,3170,1,1,0,3.0,48.0,1
34320,F,N,Y,135000.0,Working,Secondary / secondary special,Married,House / apartment,10112,3170,1,1,0,3.0,32.0,1
34321,F,N,Y,135000.0,Working,Secondary / secondary special,Married,House / apartment,10112,3170,1,1,0,3.0,31.0,1
34322,F,N,Y,135000.0,Working,Secondary / secondary special,Married,House / apartment,10112,3170,1,1,0,3.0,28.0,0
34323,F,N,Y,135000.0,Working,Secondary / secondary special,Married,House / apartment,10112,3170,1,1,0,3.0,18.0,0
34324,F,N,Y,135000.0,Working,Secondary / secondary special,Married,House / apartment,10112,3170,1,1,0,3.0,16.0,0
34325,F,N,Y,135000.0,Working,Secondary / secondary special,Married,House / apartment,10112,3170,1,1,0,3.0,16.0,0
34326,F,N,Y,135000.0,Working,Secondary / secondary special,Married,House / apartment,10112,3170,1,1,0,3.0,16.0,0
34327,F,N,Y,135000.0,Working,Secondary / secondary special,Married,House / apartment,10112,3170,1,1,0,3.0,9.0,0
34328,F,N,Y,135000.0,Working,Secondary / secondary special,Married,House / apartment,10112,3170,1,1,0,3.0,7.0,0
34329,F,N,Y,135000.0,Working,Secondary / secondary special,Married,House / apartment,10112,3170,1,1,0,3.0,6.0,0
34330,F,N,Y,135000.0,Working,Secondary / secondary special,Married,House / apartment,10112,3170,1,1,0,3.0,6.0,0
34331,F,N,Y,135000.0,Working,Secondary / secondary special,Married,House / apartment,10112,3170,1,1,0,3.0,1.0,0
34336,F,Y,Y,112500.0,Working,Secondary / secondary special,Married,House / apartment,14784,5817,0,0,0,2.0,15.0,0
34337,F,Y,Y,112500.0,Working,Secondary / secondary special,Married,House / apartment,14784,5817,0,0,0,2.0,5.0,0
34338,F,Y,Y,112500.0,Working,Secondary / secondary special,Married,House / apartment,14784,5817,0,0,0,2.0,30.0,1
34339,F,Y,Y,112500.0,Working,Secondary / secondary special,Married,House / apartment,14784,5817,0,0,0,2.0,40.0,1
34340,F,Y,Y,157500.0,Working,Higher education,Married,House / apartment,10586,279,0,0,0,2.0,33.0,1
34341,F,Y,Y,157500.0,Working,Higher education,Married,House / apartment,10586,279,0,0,0,2.0,24.0,0
34342,F,Y,Y,157500.0,Working,Higher education,Married,House / apartment,10586,279,0,0,0,2.0,20.0,0
34343,M,Y,N,252000.0,Working,Higher education,Married,House / apartment,15227,5300,1,1,0,2.0,11.0,0
34344,M,Y,N,252000.0,Working,Higher education,Married,House / apartment,15227,5300,1,1,0,2.0,53.0,1
34345,M,Y,N,252000.0,Working,Higher education,Married,House / apartment,15227,5300,1,1,0,2.0,55.0,1
34346,M,Y,N,252000.0,Working,Higher education,Married,House / apartment,15227,5300,1,1,0,2.0,53.0,1
34347,M,Y,N,252000.0,Working,Higher education,Married,House / apartment,15227,5300,1,1,0,2.0,53.0,1
34348,M,Y,N,252000.0,Working,Higher education,Married,House / apartment,15227,5300,1,1,0,2.0,47.0,1
34349,M,Y,N,252000.0,Working,Higher education,Married,House / apartment,15227,5300,1,1,0,2.0,31.0,1
34350,M,Y,N,252000.0,Working,Higher education,Married,House / apartment,15227,5300,1,1,0,2.0,39.0,1
34351,M,Y,N,252000.0,Working,Higher education,Married,House / apartment,15227,5300,1,1,0,2.0,10.0,0
34352,M,Y,N,252000.0,Working,Higher education,Married,House / apartment,15227,5300,1,1,0,2.0,19.0,0
34353,M,Y,N,252000.0,Working,Higher education,Married,House / apartment,15227,5300,1,1,0,2.0,50.0,1
34364,F,N,N,82350.0,Working,Incomplete higher,Married,With parents,12154,4083,1,0,0,4.0,27.0,0
34365,F,N,N,82350.0,Working,Incomplete higher,Married,With parents,12154,4083,1,0,0,4.0,35.0,1
34367,M,Y,Y,337500.0,Working,Higher education,Married,House / apartment,11489,3109,0,0,0,3.0,34.0,1
34368,M,Y,Y,337500.0,Working,Higher education,Married,House / apartment,11489,3109,0,0,0,3.0,24.0,0
34369,M,Y,Y,337500.0,Working,Higher education,Married,House / apartment,11489,3109,0,0,0,3.0,58.0,1
34371,M,Y,Y,180000.0,Commercial associate,Secondary / secondary special,Single / not married,House / apartment,11675,795,0,0,0,1.0,52.0,1
34384,F,N,N,157500.0,Commercial associate,Secondary / secondary special,Married,House / apartment,12035,1587,1,0,0,2.0,36.0,1
34385,F,N,N,157500.0,Commercial associate,Secondary / secondary special,Married,House / apartment,12035,1587,1,0,0,2.0,17.0,0
34391,F,N,Y,54000.0,Working,Secondary / secondary special,Civil marriage,House / apartment,12000,491,0,1,0,2.0,9.0,0
34396,F,N,Y,112500.0,Working,Higher education,Married,House / apartment,14768,2133,1,1,1,4.0,11.0,0
34397,F,N,Y,112500.0,Working,Higher education,Married,House / apartment,14768,2133,1,1,1,4.0,23.0,0
34398,F,N,Y,112500.0,Working,Higher education,Married,House / apartment,14768,2133,1,1,1,4.0,6.0,0
34399,F,N,Y,112500.0,Working,Higher education,Married,House / apartment,14768,2133,1,1,1,4.0,21.0,0
34400,F,N,Y,112500.0,Working,Higher education,Married,House / apartment,14768,2133,1,1,1,4.0,59.0,1
34401,F,N,Y,112500.0,Working,Higher education,Married,House / apartment,14768,2133,1,1,1,4.0,59.0,1
34402,F,N,Y,112500.0,Working,Higher education,Married,House / apartment,14768,2133,1,1,1,4.0,56.0,1
34403,F,N,Y,112500.0,Working,Higher education,Married,House / apartment,14768,2133,1,1,1,4.0,56.0,1
34404,F,N,Y,112500.0,Working,Higher education,Married,House / apartment,14768,2133,1,1,1,4.0,38.0,1
34405,F,N,Y,112500.0,Working,Higher education,Married,House / apartment,14768,2133,1,1,1,4.0,25.0,0
34406,F,N,Y,112500.0,Working,Higher education,Married,House / apartment,14768,2133,1,1,1,4.0,21.0,0
34407,F,N,Y,112500.0,Working,Higher education,Married,House / apartment,14768,2133,1,1,1,4.0,18.0,0
34408,F,N,Y,112500.0,Working,Higher education,Married,House / apartment,14768,2133,1,1,1,4.0,14.0,0
34409,F,N,Y,112500.0,Working,Higher education,Married,House / apartment,14768,2133,1,1,1,4.0,3.0,0
34410,F,N,Y,81000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,17926,399,0,0,0,2.0,16.0,0
34411,F,N,Y,81000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,17926,399,0,0,0,2.0,38.0,1
34412,F,N,Y,81000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,17926,399,0,0,0,2.0,40.0,1
34413,F,N,Y,81000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,17926,399,0,0,0,2.0,38.0,1
34414,F,N,Y,81000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,17926,399,0,0,0,2.0,25.0,0
34415,F,N,Y,157500.0,Working,Secondary / secondary special,Single / not married,House / apartment,16278,3140,0,0,0,1.0,24.0,0
34416,F,N,Y,157500.0,Working,Secondary / secondary special,Single / not married,House / apartment,16278,3140,0,0,0,1.0,18.0,0
34417,F,Y,Y,112500.0,Working,Secondary / secondary special,Married,House / apartment,9994,644,1,0,0,4.0,46.0,1
34418,F,Y,Y,112500.0,Working,Secondary / secondary special,Married,House / apartment,9994,644,1,0,0,4.0,19.0,0
34419,F,Y,Y,112500.0,Working,Secondary / secondary special,Married,House / apartment,9994,644,1,0,0,4.0,7.0,0
34438,F,Y,Y,180000.0,Commercial associate,Incomplete higher,Married,House / apartment,13687,4144,0,0,0,2.0,3.0,0
34439,F,Y,Y,180000.0,Commercial associate,Incomplete higher,Married,House / apartment,13687,4144,0,0,0,2.0,5.0,0
34440,F,Y,Y,180000.0,Commercial associate,Incomplete higher,Married,House / apartment,13687,4144,0,0,0,2.0,30.0,1
34441,F,Y,Y,180000.0,Commercial associate,Incomplete higher,Married,House / apartment,13687,4144,0,0,0,2.0,25.0,0
34442,F,Y,Y,180000.0,Commercial associate,Incomplete higher,Married,House / apartment,13687,4144,0,0,0,2.0,33.0,1
34443,M,Y,Y,157500.0,Commercial associate,Secondary / secondary special,Married,House / apartment,20341,6853,0,0,0,2.0,55.0,1
34444,M,Y,Y,157500.0,Commercial associate,Secondary / secondary special,Married,House / apartment,20341,6853,0,0,0,2.0,8.0,0
34445,M,Y,Y,157500.0,Commercial associate,Secondary / secondary special,Married,House / apartment,20341,6853,0,0,0,2.0,51.0,1
34446,M,Y,Y,157500.0,Commercial associate,Secondary / secondary special,Married,House / apartment,20341,6853,0,0,0,2.0,39.0,1
34448,M,Y,N,441000.0,State servant,Secondary / secondary special,Married,Office apartment,9614,1526,0,0,0,2.0,17.0,0
34449,F,N,Y,112500.0,Working,Incomplete higher,Married,House / apartment,10927,1860,0,0,0,4.0,11.0,0
34450,F,N,Y,112500.0,Working,Incomplete higher,Married,House / apartment,10927,1860,0,0,0,4.0,47.0,1
34451,F,N,Y,126000.0,Working,Secondary / secondary special,Married,House / apartment,10020,1587,1,1,0,4.0,31.0,1
34452,F,N,Y,126000.0,Working,Secondary / secondary special,Married,House / apartment,10020,1587,1,1,0,4.0,28.0,0
34453,F,N,Y,126000.0,Working,Secondary / secondary special,Married,House / apartment,10020,1587,1,1,0,4.0,33.0,1
34454,F,N,Y,126000.0,Working,Secondary / secondary special,Married,House / apartment,10020,1587,1,1,0,4.0,38.0,1
34455,F,N,Y,126000.0,Working,Secondary / secondary special,Married,House / apartment,10020,1587,1,1,0,4.0,40.0,1
34456,F,N,Y,126000.0,Working,Secondary / secondary special,Married,House / apartment,10020,1587,1,1,0,4.0,31.0,1
34457,F,N,Y,126000.0,Working,Secondary / secondary special,Married,House / apartment,10020,1587,1,1,0,4.0,9.0,0
34458,F,N,Y,126000.0,Working,Secondary / secondary special,Married,House / apartment,10020,1587,1,1,0,4.0,1.0,0
34468,M,Y,Y,225000.0,Working,Secondary / secondary special,Married,Office apartment,15090,6761,0,0,0,3.0,23.0,0
34469,M,Y,Y,225000.0,Working,Secondary / secondary special,Married,Office apartment,15090,6761,0,0,0,3.0,33.0,1
34470,M,Y,Y,225000.0,Working,Secondary / secondary special,Married,Office apartment,15090,6761,0,0,0,3.0,33.0,1
34471,M,Y,Y,225000.0,Working,Secondary / secondary special,Married,Office apartment,15090,6761,0,0,0,3.0,11.0,0
34473,F,N,Y,54000.0,State servant,Secondary / secondary special,Married,House / apartment,13940,2133,1,1,0,5.0,41.0,1
34474,F,N,Y,54000.0,State servant,Secondary / secondary special,Married,House / apartment,13940,2133,1,1,0,5.0,41.0,1
34475,F,N,Y,54000.0,State servant,Secondary / secondary special,Married,House / apartment,13940,2133,1,1,0,5.0,32.0,1
34476,F,N,Y,54000.0,State servant,Secondary / secondary special,Married,House / apartment,13940,2133,1,1,0,5.0,27.0,0
34477,F,N,Y,54000.0,State servant,Secondary / secondary special,Married,House / apartment,13940,2133,1,1,0,5.0,20.0,0
34478,F,N,Y,54000.0,State servant,Secondary / secondary special,Married,House / apartment,13940,2133,1,1,0,5.0,12.0,0
34479,F,N,Y,54000.0,State servant,Secondary / secondary special,Married,House / apartment,13940,2133,1,1,0,5.0,0.0,0
34480,F,Y,N,185400.0,Commercial associate,Secondary / secondary special,Married,House / apartment,14747,3229,0,0,0,2.0,19.0,0
34481,F,Y,N,185400.0,Commercial associate,Secondary / secondary special,Married,House / apartment,14747,3229,0,0,0,2.0,58.0,1
34482,F,Y,N,185400.0,Commercial associate,Secondary / secondary special,Married,House / apartment,14747,3229,0,0,0,2.0,49.0,1
34483,F,Y,N,185400.0,Commercial associate,Secondary / secondary special,Married,House / apartment,14747,3229,0,0,0,2.0,20.0,0
34490,F,Y,Y,225000.0,Commercial associate,Higher education,Married,House / apartment,11239,460,0,0,0,3.0,40.0,1
34491,F,Y,Y,225000.0,Commercial associate,Higher education,Married,House / apartment,11239,460,0,0,0,3.0,26.0,0
34492,F,Y,Y,225000.0,Commercial associate,Higher education,Married,House / apartment,11239,460,0,0,0,3.0,4.0,0
34493,F,Y,Y,225000.0,Commercial associate,Higher education,Married,House / apartment,11239,460,0,0,0,3.0,2.0,0
34503,M,N,Y,180000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,21854,764,0,0,0,2.0,33.0,1
34504,M,N,Y,180000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,21854,764,0,0,0,2.0,51.0,1
34505,M,N,Y,180000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,21854,764,0,0,0,2.0,60.0,2
34507,F,N,N,180000.0,Working,Secondary / secondary special,Civil marriage,House / apartment,10218,1740,0,1,0,2.0,38.0,1
34508,F,N,N,180000.0,Working,Secondary / secondary special,Civil marriage,House / apartment,10218,1740,0,1,0,2.0,48.0,1
34509,F,N,N,180000.0,Working,Secondary / secondary special,Civil marriage,House / apartment,10218,1740,0,1,0,2.0,38.0,1
34510,F,N,N,180000.0,Working,Secondary / secondary special,Civil marriage,House / apartment,10218,1740,0,1,0,2.0,29.0,0
34511,F,N,N,180000.0,Working,Secondary / secondary special,Civil marriage,House / apartment,10218,1740,0,1,0,2.0,6.0,0
34512,M,N,Y,112500.0,Working,Secondary / secondary special,Married,House / apartment,20216,1038,0,0,0,2.0,0.0,0
34513,M,N,Y,157500.0,Working,Secondary / secondary special,Civil marriage,House / apartment,11915,644,0,0,0,2.0,6.0,0
34514,M,N,Y,90000.0,Working,Secondary / secondary special,Separated,House / apartment,15059,1069,0,0,0,1.0,2.0,0
34515,M,N,Y,90000.0,Working,Secondary / secondary special,Separated,House / apartment,15059,1069,0,0,0,1.0,0.0,0
34516,M,Y,N,225000.0,Working,Secondary / secondary special,Married,House / apartment,13502,2256,1,1,0,2.0,20.0,0
34517,M,Y,N,225000.0,Working,Secondary / secondary special,Married,House / apartment,13502,2256,1,1,0,2.0,20.0,0
34518,M,Y,N,225000.0,Working,Secondary / secondary special,Married,House / apartment,13502,2256,1,1,0,2.0,20.0,0
34519,M,Y,N,225000.0,Working,Secondary / secondary special,Married,House / apartment,13502,2256,1,1,0,2.0,16.0,0
34520,F,Y,Y,112500.0,State servant,Secondary / secondary special,Civil marriage,House / apartment,13328,5817,0,1,0,4.0,24.0,0
34521,F,Y,Y,112500.0,State servant,Secondary / secondary special,Civil marriage,House / apartment,13328,5817,0,1,0,4.0,29.0,0
34522,F,Y,Y,112500.0,State servant,Secondary / secondary special,Civil marriage,House / apartment,13328,5817,0,1,0,4.0,29.0,0
34523,F,Y,Y,157500.0,Working,Higher education,Married,House / apartment,12804,1799,0,0,0,4.0,5.0,0
34524,F,Y,Y,157500.0,Working,Higher education,Married,House / apartment,12804,1799,0,0,0,4.0,25.0,0
34538,F,N,N,202500.0,Working,Higher education,Married,Municipal apartment,17761,8527,0,0,0,2.0,45.0,1
34548,F,N,N,180000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,15226,3414,0,0,0,3.0,15.0,0
34552,F,N,Y,118350.0,Working,Secondary / secondary special,Married,House / apartment,10355,3260,0,0,0,4.0,14.0,0
34553,F,N,Y,118350.0,Working,Secondary / secondary special,Married,House / apartment,10355,3260,0,0,0,4.0,12.0,0
34573,M,N,N,202500.0,Commercial associate,Higher education,Married,House / apartment,13040,1223,1,0,0,3.0,47.0,1
34574,M,N,N,202500.0,Commercial associate,Higher education,Married,House / apartment,13040,1223,1,0,0,3.0,21.0,0
34575,M,N,N,202500.0,Commercial associate,Higher education,Married,House / apartment,13040,1223,1,0,0,3.0,53.0,1
34576,M,N,N,202500.0,Commercial associate,Higher education,Married,House / apartment,13040,1223,1,0,0,3.0,58.0,1
34577,M,N,N,202500.0,Commercial associate,Higher education,Married,House / apartment,13040,1223,1,0,0,3.0,42.0,1
34578,M,N,N,202500.0,Commercial associate,Higher education,Married,House / apartment,13040,1223,1,0,0,3.0,27.0,0
34579,M,N,N,202500.0,Commercial associate,Higher education,Married,House / apartment,13040,1223,1,0,0,3.0,32.0,1
34580,M,N,N,202500.0,Commercial associate,Higher education,Married,House / apartment,13040,1223,1,0,0,3.0,59.0,1
34581,M,N,N,202500.0,Commercial associate,Higher education,Married,House / apartment,13040,1223,1,0,0,3.0,42.0,1
34582,M,N,N,202500.0,Commercial associate,Higher education,Married,House / apartment,13040,1223,1,0,0,3.0,44.0,1
34583,M,N,N,202500.0,Commercial associate,Higher education,Married,House / apartment,13040,1223,1,0,0,3.0,24.0,0
34584,F,N,N,90000.0,Working,Secondary / secondary special,Single / not married,Municipal apartment,10490,796,1,0,0,1.0,6.0,0
34585,F,N,N,90000.0,Working,Secondary / secondary special,Single / not married,Municipal apartment,10490,796,1,0,0,1.0,1.0,0
34586,F,N,N,90000.0,Working,Secondary / secondary special,Single / not married,Municipal apartment,10490,796,1,0,0,1.0,38.0,1
34587,F,N,N,90000.0,Working,Secondary / secondary special,Single / not married,Municipal apartment,10490,796,1,0,0,1.0,11.0,0
34588,M,Y,N,202500.0,Working,Secondary / secondary special,Married,House / apartment,19318,918,1,1,0,2.0,56.0,1
34589,M,Y,N,202500.0,Working,Secondary / secondary special,Married,House / apartment,19318,918,1,1,0,2.0,51.0,1
34590,M,Y,N,202500.0,Working,Secondary / secondary special,Married,House / apartment,19318,918,1,1,0,2.0,6.0,0
34591,M,Y,N,202500.0,Working,Secondary / secondary special,Married,House / apartment,19318,918,1,1,0,2.0,31.0,1
34592,M,Y,N,202500.0,Working,Secondary / secondary special,Married,House / apartment,19318,918,1,1,0,2.0,34.0,1
34593,M,N,N,450000.0,Commercial associate,Incomplete higher,Married,House / apartment,14465,4145,1,1,0,2.0,59.0,1
34594,M,N,N,450000.0,Commercial associate,Incomplete higher,Married,House / apartment,14465,4145,1,1,0,2.0,11.0,0
34595,M,N,N,450000.0,Commercial associate,Incomplete higher,Married,House / apartment,14465,4145,1,1,0,2.0,59.0,1
34596,M,N,N,450000.0,Commercial associate,Incomplete higher,Married,House / apartment,14465,4145,1,1,0,2.0,22.0,0
34597,M,N,N,450000.0,Commercial associate,Incomplete higher,Married,House / apartment,14465,4145,1,1,0,2.0,45.0,1
34598,M,N,N,450000.0,Commercial associate,Incomplete higher,Married,House / apartment,14465,4145,1,1,0,2.0,53.0,1
34599,M,N,N,450000.0,Commercial associate,Incomplete higher,Married,House / apartment,14465,4145,1,1,0,2.0,17.0,0
